"date","time","open","high","low","close","volume"
06/22/2018,1513,185.79,185.83,185.76,185.82,27881
06/22/2018,1514,185.81,185.84,185.79,185.81,18389
06/22/2018,1515,185.81,185.81,185.78,185.79,13016
06/22/2018,1516,185.78,185.83,185.78,185.79,14274
06/22/2018,1517,185.79,185.79,185.71,185.73,15552
06/22/2018,1518,185.73,185.76,185.72,185.72,14918
06/22/2018,1519,185.73,185.73,185.67,185.68,19367
06/22/2018,1520,185.68,185.7,185.64,185.7,29310
06/22/2018,1521,185.7,185.76,185.69,185.76,19924
06/22/2018,1522,185.76,185.77,185.75,185.75,13496
06/22/2018,1523,185.74,185.76,185.71,185.71,35692
06/22/2018,1524,185.72,185.77,185.71,185.77,25662
06/22/2018,1525,185.77,185.81,185.77,185.78,25984
06/22/2018,1526,185.79,185.81,185.75,185.75,10525
06/22/2018,1527,185.75,185.83,185.75,185.8,21801
06/22/2018,1528,185.8,185.8,185.76,185.77,16290
06/22/2018,1529,185.76,185.77,185.75,185.77,12950
06/22/2018,1530,185.77,185.77,185.69,185.71,23757
06/22/2018,1531,185.71,185.75,185.67,185.74,23564
06/22/2018,1532,185.74,185.8,185.73,185.8,23973
06/22/2018,1533,185.81,185.84,185.79,185.82,33358
06/22/2018,1534,185.82,185.85,185.8,185.85,23004
06/22/2018,1535,185.85,185.86,185.82,185.83,32643
06/22/2018,1536,185.82,185.86,185.8,185.85,38442
06/22/2018,1537,185.85,185.87,185.78,185.79,49493
06/22/2018,1538,185.79,185.79,185.72,185.74,32119
06/22/2018,1539,185.74,185.75,185.67,185.69,35081
06/22/2018,1540,185.7,185.77,185.7,185.75,22841
06/22/2018,1541,185.75,185.83,185.74,185.82,31526
06/22/2018,1542,185.82,185.89,185.82,185.86,47094
06/22/2018,1543,185.86,185.87,185.77,185.78,30653
06/22/2018,1544,185.77,185.85,185.76,185.83,42438
06/22/2018,1545,185.83,185.97,185.83,185.94,74964
06/22/2018,1546,185.94,185.96,185.87,185.9,54322
06/22/2018,1547,185.89,185.96,185.87,185.94,42613
06/22/2018,1548,185.93,185.95,185.9,185.91,31560
06/22/2018,1549,185.91,185.94,185.88,185.9,40635
06/22/2018,1550,185.88,186,185.62,185.63,282513
06/22/2018,1551,185.64,185.64,185.5,185.52,119181
06/22/2018,1552,185.52,185.53,185.41,185.41,77863
06/22/2018,1553,185.42,185.53,185.41,185.42,84883
06/22/2018,1554,185.43,185.49,185.36,185.36,120875
06/22/2018,1555,185.36,185.37,185.28,185.32,111320
06/22/2018,1556,185.32,185.47,185.32,185.36,84654
06/22/2018,1557,185.36,185.36,185.22,185.23,112804
06/22/2018,1558,185.23,185.23,185.17,185.22,231633
06/22/2018,1559,185.21,185.22,184.7,184.92,865491
